season,team,name,age,g,gs,mp,fgperc,reb,ast,stl,blk,tov,ptsg,ws,sal
2010,BKN,Dan Gadzuric,32,14,5,11.9,0.41499999,3.5,0.2,0.2,0.80000001,0.60000002,2.8,0.1,7.248325
2010,CHI,Omer Asik,24,82,0,12.1,0.55299997,3.7,0.40000001,0.2,0.69999999,0.80000001,2.8,2.7,1.721
2012,TOR,Aaron Gray,28,42,16,12.2,0.53299999,3.2,0.80000001,0.2,0.1,0.89999998,2.8,0.5,2.575
2012,IND,Sam Young,27,56,3,12.4,0.39199999,2.2,0.80000001,0.30000001,0.1,0.60000002,2.8,0.89999998,0.723716
2003,DAL,Travis Best,31,61,1,12.5,0.37200001,1.1,1.8,0.5,0.1,0.5,2.8,0.69999999,0.938679
2009,SAC,Jon Brockman,22,52,4,12.6,0.53399998,4.0999999,0.40000001,0.30000001,0.1,0.40000001,2.8,1.7,0.457588
1995,CLE,John Amaechi,25,28,3,12.8,0.414,1.9,0.30000001,0.2,0.40000001,1.2,2.8,-0.60000002,0.2
2002,BOS,Kedrick Brown,21,51,5,13.1,0.35699999,2.7,0.40000001,0.69999999,0.30000001,0.5,2.8,0.5,1.64304
2000,CHA,Otis Thorpe,38,49,4,13.2,0.44999999,3,0.60000002,0.2,0.1,0.69999999,2.8,1,2.2
2008,CHA,DeSagana Diop,27,41,1,14.2,0.46000001,3.8,0.5,0.40000001,0.80000001,0.69999999,2.8,0.69999999,5.585
2011,LAL,Josh McRoberts,24,50,6,14.4,0.47499999,3.4000001,1,0.30000001,0.40000001,0.60000002,2.8,1.4,3
2006,UTA,C.J. Miles,19,37,13,10.1,0.345,0.89999998,0.69999999,0.30000001,0.1,0.80000001,2.7,-0.5,0.664209
2015,WAS,Drew Gooden,34,30,0,10.2,0.31999999,2.8,0.40000001,0.30000001,0.40000001,0.40000001,2.7,0,3.3
2001,ORL,Andrew DeClercq,28,61,14,10.4,0.44999999,2.7,0.40000001,0.40000001,0.40000001,0.60000002,2.7,1,2.9
2010,POR,Chris Johnson,25,10,1,10.6,0.389,2.7,0.2,0.30000001,0.60000002,0.80000001,2.7,0.2,0.027859
1999,GSW,Bill Curley,27,24,0,10.8,0.40400001,1.8,0.60000002,0.5,0.2,0.69999999,2.7,0,0.117867
2010,WAS,Kevin Seraphin,21,58,1,10.9,0.449,2.5999999,0.2,0.30000001,0.5,0.69999999,2.7,0.2,1.56312
2008,SAS,Anthony Tolliver,23,19,0,10.9,0.292,2.2,0.89999998,0.30000001,0.1,0.40000001,2.7,0,0.187248
2010,PHI,Craig Brackins,23,3,0,11,0.25,1.3,0.30000001,0.30000001,0,0,2.7,-0.1,1.30692
2014,SAC,David Stockton,23,3,0,11,0.333,0.69999999,3,0.69999999,0,1.3,2.7,0,0.029843
2004,NOP,Corsley Edwards,25,10,0,11,0.32300001,2.5,0.30000001,0.30000001,0.40000001,0.2,2.7,0.1,0.319498
2011,OKC,Nazr Mohammed,34,63,1,11,0.46700001,2.7,0.2,0.30000001,0.60000002,0.40000001,2.7,1.3,3.75
2004,MIN,Anthony Carter,29,66,12,11.2,0.40700001,1,2.4000001,0.5,0.30000001,0.89999998,2.7,0.5,0.807546
2011,CHA,Matt Carroll,31,53,2,11.2,0.331,1.1,0.69999999,0.30000001,0.1,0.5,2.7,-0.60000002,3.9
2007,NOP,Hilton Armstrong,23,65,3,11.3,0.45300001,2.5,0.40000001,0.2,0.5,0.89999998,2.7,0.5,1.9002
1997,CHA,Tony Delk,24,3,0,11.3,0.75,0.69999999,1,0,0,1.3,2.7,0,1.00068
2004,DAL,Shawn Bradley,32,77,14,11.5,0.45199999,2.8,0.2,0.30000001,0.80000001,0.40000001,2.7,1.9,4
2006,MIL,David Noel,22,68,0,11.6,0.36700001,1.8,1,0.40000001,0.1,0.60000002,2.7,0.40000001,0.412718
2011,BOS,Sasha Pavlovic,28,45,7,11.7,0.391,1.6,0.40000001,0.40000001,0.30000001,0.40000001,2.7,0.40000001,1.223166
2003,MIN,Keith McLeod,24,33,0,11.8,0.329,1,1.8,0.5,0,0.89999998,2.7,0.2,0.366931
1997,PHI,Doug Overton,28,23,2,12,0.38100001,0.60000002,1.6,0.30000001,0,1,2.7,-0.2,0.3267
1997,MIL,Andrew Lang,31,57,0,12.1,0.37799999,2.7,0.30000001,0.30000001,0.5,0.60000002,2.7,0.69999999,2.7
2011,ORL,Earl Clark,24,45,1,12.4,0.36700001,2.8,0.40000001,0.30000001,0.69999999,0.60000002,2.7,0.30000001,1.16
2014,HOU,Joey Dorsey,31,69,17,12.4,0.55199999,4,0.40000001,0.60000002,0.40000001,0.60000002,2.7,1.9,0.948163
1996,CLE,Antonio Lang,24,64,1,13.2,0.41999999,2,0.5,0.5,0.5,0.80000001,2.7,0.80000001,0.52
2013,BKN,Reggie Evans,33,30,6,13.3,0.38999999,5,0.2,0.40000001,0.1,0.89999998,2.7,0.40000001,1.695635
2014,ATL,Elton Brand,35,36,4,13.5,0.442,2.8,0.60000002,0.5,0.69999999,0.5,2.7,0.69999999,2
2000,GSW,Vinny Del Negro,34,29,1,13.7,0.333,1.1,2.0999999,0.2,0,0.5,2.7,0,2.1
2005,PHI,Kevin Ollie,33,70,23,15.3,0.43099999,1.4,1.4,0.5,0,0.40000001,2.7,1.1,2.9502
2001,MIL,Joel Przybilla,22,71,62,15.9,0.53500003,4,0.30000001,0.30000001,1.7,0.60000002,2.7,1.9,1.74144
2012,SAC,Chuck Hayes,29,74,1,16.299999,0.442,4,1.5,0.40000001,0.2,0.60000002,2.7,1.5,5.48625
2009,MIA,Joel Anthony,27,80,16,16.5,0.47799999,3.0999999,0.2,0.30000001,1.4,0.60000002,2.7,3.0999999,0.825497
2008,SAS,Bruce Bowen,37,80,10,18.799999,0.42199999,1.8,0.5,0.5,0.2,0.30000001,2.7,2.2,4
1998,CLE,Earl Boykins,22,17,0,10,0.345,0.80000001,1.6,0.30000001,0,0.80000001,2.5999999,-0.2,0.2875
2004,NYK,Moochie Norris,31,32,0,10,0.34400001,1.3,1.1,0.5,0.1,0.80000001,2.5999999,-0.30000001,3.85
2004,HOU,Reece Gaines,24,10,0,10.8,0.37,1.1,0.30000001,0.30000001,0,0.40000001,2.5999999,0,1.45464
2003,POR,Vladimir Stepania,27,42,2,10.8,0.417,3,0.5,0.30000001,0.40000001,0.5,2.5999999,0.80000001,0.751179
2009,LAC,Mardy Collins,25,43,0,10.9,0.36700001,1.2,1,0.5,0,0.69999999,2.5999999,-0.5,1.867742
1996,MEM,Eric Mobley,26,28,8,11,0.44400001,2.0999999,0.5,0.2,0.40000001,1,2.5999999,-0.40000001,0.992
2010,DAL,Brian Cardinal,33,56,4,11,0.43000001,1.1,0.69999999,0.40000001,0.1,0.30000001,2.5999999,1.7,1.352181
2012,CHI,Nazr Mohammed,35,63,12,11,0.36700001,3.0999999,0.40000001,0.30000001,0.5,0.40000001,2.5999999,1.2,1.352181
1998,CLE,Ryan Stack,23,18,0,11.1,0.37799999,1.9,0.30000001,0.1,0.60000002,0.5,2.5999999,0.40000001,0.2875
2000,ATL,Anthony Johnson,26,25,0,11.2,0.366,0.89999998,1.4,0.69999999,0.2,0.80000001,2.5999999,-0.1,1.2
2015,DEN,Kostas Papanikolaou,25,26,6,11.3,0.36399999,1.5,0.60000002,0.5,0.2,0.80000001,2.5999999,-0.1,0.35
2009,BKN,Sean Williams,23,20,0,11.4,0.42899999,2.3,0.1,0.40000001,1,1,2.5999999,-0.2,1.62912
2014,PHI,Malcolm Thomas,26,17,0,11.4,0.44999999,3.3,0.40000001,0.2,0.1,0.80000001,2.5999999,0.1,0.474
2008,MEM,Marko Jaric,30,53,0,11.4,0.331,1.2,1.4,0.5,0.2,0.89999998,2.5999999,-0.40000001,6.575
2011,CHA,Eduardo Najera,35,22,0,12.3,0.375,2.3,0.5,0.89999998,0.2,0.30000001,2.5999999,0.2,2.75
2008,SAS,Fabricio Oberto,33,54,11,12.5,0.58700001,2.5999999,1.1,0.1,0.2,0.69999999,2.5999999,1.7,3.6
1996,SAC,Duane Causwell,28,46,8,12.6,0.51099998,2.8,0.40000001,0.30000001,0.80000001,0.69999999,2.5999999,0.69999999,2.215
2009,SAC,Desmond Mason,32,5,4,13.2,0.417,2.5999999,0.40000001,0.2,0.2,0.80000001,2.5999999,0,0.07685
2005,MIA,Shandon Anderson,32,48,1,13.3,0.42899999,1.7,0.60000002,0.40000001,0.1,0.5,2.5999999,0.5,1.035
2012,POR,Sasha Pavlovic,29,39,1,13.5,0.35299999,1.4,0.80000001,0.60000002,0.1,0.40000001,2.5999999,0.1,1.232713
2002,ORL,Jeryl Sasser,23,75,4,13.7,0.30899999,2.5,0.89999998,0.60000002,0.2,0.5,2.5999999,0.80000001,0.96948
1997,WAS,Harvey Grant,32,65,8,13.8,0.38299999,2.5999999,0.60000002,0.40000001,0.2,0.40000001,2.5999999,0.69999999,4.671875
2011,NYK,Mike Bibby,33,39,4,14.3,0.28200001,1.5,2.0999999,0.5,0.1,0.5,2.5999999,0.69999999,1.352181
2005,HOU,Dikembe Mutombo,39,64,23,14.9,0.52600002,4.8000002,0.1,0.30000001,0.89999998,0.5,2.5999999,3.0999999,2
2006,ATL,Lorenzen Wright,31,67,31,15.4,0.44800001,3.2,0.60000002,0.40000001,0.40000001,0.60000002,2.5999999,0.69999999,3.25
2007,MEM,Jason Collins,29,31,3,15.7,0.50800002,2.9000001,0.2,0.40000001,0.5,0.80000001,2.5999999,0.1,6.1
2000,CHI,Michael Ruffin,24,45,16,19.5,0.44400001,5.8000002,0.89999998,0.69999999,0.80000001,1,2.5999999,1,0.44
2001,MIL,Ervin Johnson,34,81,9,20.5,0.461,5.8000002,0.30000001,0.5,1,0.60000002,2.5999999,2.3,3.670929
2002,LAL,Jannero Pargo,23,34,0,10.1,0.398,1.1,1.1,0.40000001,0.1,0.69999999,2.5,0.1,0.349458
1995,MIA,Stacey King,29,15,0,10.4,0.472,1.5,0.1,0.5,0.1,1.2,2.5,-0.2,0.6
2005,CLE,Alan Henderson,33,51,3,10.4,0.51599997,2.7,0.2,0.2,0.2,0.40000001,2.5,1.3,1.1385
2011,IND,Lance Stephenson,21,42,1,10.5,0.37599999,1.3,1.1,0.5,0.1,0.89999998,2.5,-0.30000001,0.81
2003,MIN,Oliver Miller,33,48,1,10.5,0.52999997,2.7,0.80000001,0.40000001,0.5,0.69999999,2.5,1.4,0.686838
2006,CHI,Adrian Griffin,32,54,1,10.8,0.47299999,2,1.1,0.60000002,0.1,0.69999999,2.5,1.3,1.475
2012,NOP,Lance Thomas,24,59,9,10.9,0.5,1.9,0.30000001,0.2,0.1,0.2,2.5,1.2,0.762195
1997,SAS,Reggie Geary,24,62,2,11,0.331,1.1,1.2,0.60000002,0.2,0.69999999,2.5,0.30000001,0.27225
1998,DEN,Carl Herrera,32,24,0,11,0.42899999,2.3,0,0.5,0.30000001,0.5,2.5,0,0.6625
2007,BKN,Darrell Armstrong,39,50,2,11,0.36399999,1.3,1.5,0.60000002,0,0.80000001,2.5,0.30000001,1.21959
2006,UTA,Jarron Collins,28,82,9,11.1,0.44100001,2.0999999,0.69999999,0.2,0.1,0.5,2.5,1.3,2.625698
2012,WAS,Earl Barron,31,11,1,11.1,0.35100001,3.9000001,0.30000001,0.5,0.5,0.89999998,2.5,-0.1,0.3586
1999,DEN,Ryan Bowen,24,52,0,11.3,0.39300001,2.2,0.40000001,0.80000001,0.30000001,0.30000001,2.5,1.4,0.301875
2012,WAS,Jan Vesely,22,51,4,11.8,0.5,2.4000001,0.5,0.30000001,0.30000001,0.5,2.5,0.69999999,3.29496
1998,LAC,Pooh Richardson,32,11,0,11.8,0.333,1.2,2.7,0.40000001,0,0.80000001,2.5,-0.1,3.03
2000,MIN,Dean Garrett,34,70,21,11.9,0.48100001,3.0999999,0.30000001,0.40000001,0.69999999,0.40000001,2.5,1.9,2.88
2003,IND,Jamison Brewer,23,13,1,12.3,0.37099999,0.80000001,1.3,0.5,0,0.80000001,2.5,0,0.638679
2000,MIA,Duane Causwell,32,31,14,12.4,0.37599999,2.7,0.2,0.30000001,0.60000002,0.69999999,2.5,0,4
2012,PHI,Charles Jenkins,23,12,1,12.5,0.368,0.89999998,1.3,0.5,0.1,0.2,2.5,0.1,0.762195
2000,GSW,Adam Keefe,30,67,13,12.5,0.403,3.0999999,0.5,0.40000001,0.30000001,0.60000002,2.5,0.60000002,3.39
2007,SAS,Robert Horry,37,45,5,13,0.31900001,2.4000001,1,0.5,0.40000001,0.5,2.5,1.1,3.63
2000,DET,Eric Montross,29,42,20,13.5,0.41299999,3.4000001,0.40000001,0.2,0.5,0.89999998,2.5,-0.1,2.24
2008,MEM,Greg Buckner,32,63,0,13.9,0.384,2.0999999,0.89999998,0.5,0.1,0.60000002,2.5,0.30000001,4.010005
2015,LAC,Pablo Prigioni,38,59,3,13.9,0.37400001,1.9,2.2,0.89999998,0,0.80000001,2.5,1.5,0.981348
2008,PHX,Dee Brown,24,2,0,14,0.2,0.5,1.5,0,0,1.5,2.5,-0.1,0.05441
2015,NOP,Kendrick Perkins,31,37,5,14.6,0.53299999,3.5,0.80000001,0.30000001,0.30000001,1.1,2.5,-0.1,1.4992
2007,BKN,DeSagana Diop,26,27,5,14.9,0.41499999,4.5,0.5,0.2,0.89999998,0.60000002,2.5,0.5,2.146
1999,CHI,Will Perdue,34,67,15,15.1,0.35100001,3.9000001,1,0.2,0.60000002,1.2,2.5,-0.5,5.3
2010,ORL,Chris Duhon,28,51,5,15.2,0.38,1,2.3,0.30000001,0,1.2,2.5,0.2,3.5
2010,MIA,Erick Dampier,35,51,22,16,0.58399999,3.5,0.40000001,0.30000001,0.89999998,0.60000002,2.5,1.9,1.129469
2005,NYK,Anfernee Hardaway,34,4,0,18,0.28600001,2.5,2,0.5,0,1.5,2.5,-0.2,15.75
1996,BOS,Pervis Ellison,29,6,4,20.799999,0.375,4.3000002,0.69999999,0.80000001,1.5,1.2,2.5,0,1.76
2006,BOS,Theo Ratliff,33,2,2,22,0.333,3.5,0,0.5,1.5,0.5,2.5,0,11.666666
2015,BKN,Sergey Karasev,22,40,5,10,0.405,1.5,0.89999998,0.2,0.1,0.60000002,2.4000001,0.30000001,1.59984
2003,LAL,Luke Walton,23,72,2,10.1,0.42500001,1.8,1.6,0.40000001,0.1,0.60000002,2.4000001,1.6,0.366931
1996,MIA,Ed Pinckney,33,27,0,10.1,0.53500003,2.4000001,0.2,0.30000001,0.30000001,0.69999999,2.4000001,0.69999999,0.3
2010,MIA,Juwan Howard,37,57,0,10.4,0.44,2.0999999,0.40000001,0.2,0.1,0.40000001,2.4000001,0.89999998,1.352181
2015,MIN,Greg Smith,25,18,0,10.7,0.56300002,2.3,0.30000001,0.2,0.1,0.40000001,2.4000001,0.2,0.247623
2007,MIN,Michael Doleac,30,24,8,10.7,0.44400001,2,0.30000001,0.40000001,0.40000001,0.5,2.4000001,0,3.12
2008,BKN,Sean Williams,22,33,0,11.1,0.417,2.4000001,0.40000001,0.2,0.89999998,0.60000002,2.4000001,0.30000001,1.52292
2015,PHI,Sonny Weems,29,7,0,11.1,0.333,1.7,0.30000001,0,0,0.60000002,2.4000001,-0.2,2.8
2015,ATL,Lamar Patterson,24,35,0,11.3,0.34999999,1.4,1.1,0.30000001,0.1,0.69999999,2.4000001,0.2,0.525093
2012,OKC,Hasheem Thabeet,25,66,4,11.7,0.60399997,3,0.2,0.5,0.89999998,0.60000002,2.4000001,2.2,1.2
1997,GSW,Felton Spencer,30,68,0,12,0.45699999,3.3,0.30000001,0.30000001,0.5,0.69999999,2.4000001,0.89999998,2.178099
1998,SAS,Will Perdue,33,37,1,12,0.63300002,3.7,0.5,0.2,0.30000001,0.60000002,2.4000001,1.5,4.373
1997,DET,Rick Mahorn,39,59,0,12,0.45699999,3.3,0.30000001,0.2,0.1,0.60000002,2.4000001,0.89999998,0.48
2013,ORL,Ronnie Price,30,31,2,12.2,0.30399999,1.4,2.0999999,0.80000001,0.1,0.80000001,2.4000001,-0.1,1.265977
2002,ATL,Darvin Ham,29,75,1,12.3,0.447,2,0.5,0.2,0.30000001,0.89999998,2.4000001,-0.40000001,0.699935
2015,PHX,Phil Pressey,24,9,0,12.6,0.391,0.89999998,3.2,0.80000001,0.30000001,1.6,2.4000001,-0.1,0.111444
2013,CHI,Marquis Teague,20,19,2,12.7,0.242,1,1.5,0.1,0.2,0.89999998,2.4000001,-0.5,1.07472
2008,UTA,Brevin Knight,33,74,0,12.7,0.34900001,1.2,2.5999999,0.89999998,0.1,0.89999998,2.4000001,0.69999999,2
1995,MIA,Ron Grandison,31,18,3,13.1,0.333,2,0.60000002,0.40000001,0.1,0.60000002,2.4000001,0.2,0.225
2001,TOR,Eric Montross,30,49,24,13.4,0.40200001,2.9000001,0.30000001,0.2,0.5,0.5,2.4000001,0.2,2.48
2005,UTA,Greg Ostertag,32,60,22,13.5,0.49200001,3.8,1,0.1,1.1,0.80000001,2.4000001,1.3,4.4
2008,WAS,Dee Brown,24,17,11,13.7,0.38600001,1.6,1.9,0.60000002,0,0.80000001,2.4000001,0,0.184157
1995,DET,Steve Bardo,27,9,0,13.7,0.391,2.4000001,1.7,0.40000001,0.1,0.60000002,2.4000001,0.2,0.225
1996,WAS,Lorenzo Williams,27,19,0,13.9,0.64499998,3.5999999,0.2,0.30000001,0.40000001,0.89999998,2.4000001,0.40000001,0.94
2000,CHI,Dragan Tarlac,27,43,12,13.9,0.39399999,2.8,0.69999999,0.2,0.40000001,0.89999998,2.4000001,-0.2,2.5
2012,GSW,Festus Ezeli,23,78,41,14.4,0.43799999,4,0.30000001,0.30000001,0.89999998,0.80000001,2.4000001,1.5,1.02096
1997,MIA,Keith Askins,30,46,12,14.8,0.31999999,2.2,0.60000002,0.60000002,0.30000001,0.60000002,2.4000001,0.69999999,0.75
2000,MIL,Mark Pope,28,63,45,15,0.43700001,2.3,0.60000002,0.30000001,0.40000001,0.30000001,2.4000001,1.3,0.4985
1999,BKN,Jim McIlvaine,27,66,53,15.9,0.41600001,3.5,0.5,0.40000001,1.8,0.60000002,2.4000001,1.5,4.8
1997,MIL,Jamie Feick,23,45,2,10,0.433,2.8,0.40000001,0.60000002,0.40000001,0.5,2.3,0.89999998,0.27225
1999,CHA,Dale Ellis,39,24,5,10,0.32800001,0.89999998,0.30000001,0.30000001,0,0.5,2.3,0,2.09525
2003,PHX,Tom Gugliotta,34,30,3,10.1,0.31299999,1.9,0.69999999,0.5,0.1,0.69999999,2.3,-0.5,11.67
1998,DET,Khalid Reeves,26,11,0,10.2,0.38100001,0.60000002,1,0.40000001,0,0.60000002,2.3,0.1,0.475
2006,HOU,Jake Tsakalidis,27,13,0,10.2,0.40900001,3.0999999,0.2,0.1,0.1,0.2,2.3,0.5,2.9
2013,CHA,Jeff Adrien,27,25,0,10.2,0.55000001,3.5,0.30000001,0.30000001,0.60000002,0.30000001,2.3,0.89999998,0.916099
2013,TOR,Landry Fields,25,30,2,10.7,0.403,2,0.69999999,0.30000001,0.1,0.40000001,2.3,0.40000001,6.25
2008,LAC,Jason Hart,30,28,2,11.1,0.29800001,1.5,1.5,0.40000001,0.1,0.69999999,2.3,-0.40000001,2.484
2005,ORL,Bo Outlaw,34,32,0,11.1,0.60299999,2.4000001,0.40000001,0.30000001,0.40000001,0.5,2.3,0.69999999,1.1385
2004,DAL,Darrell Armstrong,36,52,7,11.1,0.30500001,1.3,2.2,0.60000002,0.1,0.80000001,2.3,0.80000001,2.275
2005,SAC,Brian Skinner,29,38,0,11.3,0.551,2.7,0.40000001,0.30000001,0.5,0.5,2.3,0.80000001,4.95
1995,BOS,Alton Lister,37,57,14,11.4,0.49000001,4.4000001,0.30000001,0.1,0.69999999,0.80000001,2.3,0.80000001,0.3
1999,LAL,John Celestand,22,16,0,11.6,0.333,0.69999999,1.3,0.40000001,0,1,2.3,-0.1,0.301875
2005,TOR,Rafael Araujo,25,52,34,11.6,0.366,2.8,0.30000001,0.5,0.1,0.80000001,2.3,-0.80000001,2.23896
1998,LAL,Corie Blount,30,14,3,11.6,0.39399999,3.3,0.1,0.1,0.30000001,0.40000001,2.3,0.2,1.625
2002,HOU,Juaquin Hawkins,29,58,10,11.8,0.38499999,1.3,0.80000001,0.5,0.1,0.5,2.3,0.40000001,0.587435
2005,TOR,Loren Woods,27,27,4,12,0.47499999,4.0999999,0.1,0.30000001,0.89999998,0.60000002,2.3,0.40000001,0.78
2010,DEN,Melvin Ely,32,30,2,12.2,0.54900002,2.5,0.5,0.1,0.40000001,0.5,2.3,0.60000002,1.223166
2002,CHI,Fred Hoiberg,30,63,0,12.4,0.389,2.2,1.1,0.60000002,0.1,0.40000001,2.3,1.3,1.4
1995,CHA,Muggsy Bogues,31,6,0,12.8,0.375,1.2,3.2,0.30000001,0,1,2.3,0,1.35
2011,IND,Jeff Foster,35,11,0,12.8,0.5,3.8,0.40000001,0.69999999,0.1,0.60000002,2.3,0.40000001,3
2014,MIL,Nate Wolters,23,11,0,12.9,0.38699999,1.5,0.89999998,0.5,0,0.30000001,2.3,0.1,0.816482
2003,CLE,DeSagana Diop,22,56,3,13,0.38800001,3.5999999,0.60000002,0.5,0.89999998,0.5,2.3,1,2.11884
2014,ORL,Devyn Marble,22,16,7,13,0.31799999,1.9,1.1,0.60000002,0.1,0.60000002,2.3,-0.1,0.884879
2014,PHI,Furkan Aldemir,23,41,9,13.2,0.51300001,4.3000002,0.69999999,0.40000001,0.40000001,0.40000001,2.3,1.4,3
2012,NOP,Darius Miller,22,52,2,13.3,0.40700001,1.5,0.80000001,0.30000001,0.2,0.40000001,2.3,0.5,0.473604
2011,LAC,Ryan Gomes,29,32,2,13.3,0.32600001,1.9,0.40000001,0.5,0,0.5,2.3,-0.2,4
1995,WAS,Jim McIlvaine,23,80,6,14.9,0.428,2.9000001,0.1,0.30000001,2.0999999,0.5,2.3,1.8,0.525
2000,DEN,Calbert Cheaney,29,9,5,17,0.333,2.2,1,0.40000001,0.2,0.60000002,2.3,-0.1,2.2
2006,DAL,DeSagana Diop,25,81,9,18.299999,0.47,5.4000001,0.40000001,0.5,1.4,0.80000001,2.3,3.8,1.998
2005,DAL,DeSagana Diop,24,81,45,18.6,0.48699999,4.5999999,0.30000001,0.5,1.8,0.40000001,2.3,4.0999999,1.85
1998,ATL,Jeffrey Sheppard,24,18,5,10.3,0.38499999,1.2,0.89999998,0.2,0,0.40000001,2.2,0.30000001,0.2875
2008,NOP,Ryan Bowen,33,21,3,10.4,0.579,1.1,0.40000001,0.69999999,0.2,0.2,2.2,0.60000002,1.141838
1998,MIN,Bill Curley,26,35,7,10.6,0.403,1.5,0.40000001,0.5,0.30000001,0.30000001,2.2,0.69999999,1.544
2010,MIL,Jon Brockman,23,63,6,10.7,0.51099998,2.9000001,0.30000001,0.2,0,0.40000001,2.2,1.9,1
2005,GSW,Calbert Cheaney,34,42,0,10.7,0.389,1.5,0.5,0.30000001,0,0.40000001,2.2,0,1.76
2014,SAS,Kyle Anderson,21,33,8,10.8,0.34799999,2.2,0.80000001,0.5,0.2,0.30000001,2.2,0.30000001,1.09368
1998,OKC,Drew Barry,25,17,0,10.8,0.31299999,1.2,1.7,0.40000001,0.1,0.69999999,2.2,0.2,0.35
2001,MIA,Tang Hamilton,23,9,2,10.9,0.52600002,2,0.60000002,0.40000001,0,0.2,2.2,0.2,0.060881
1996,POR,Reggie Jordan,29,9,0,11,0.5,2.5999999,1.2,0.60000002,0.30000001,0.69999999,2.2,0.2,0.2475
1999,DET,Jud Buechler,31,58,5,11.3,0.35299999,1.6,0.60000002,0.40000001,0.30000001,0.2,2.2,0.5,1.1
2010,CHA,Eduardo Najera,34,31,0,12,0.361,1.4,0.60000002,0.40000001,0.2,0.40000001,2.2,0.2,3
1998,PHX,Joe Kleine,37,31,5,12.1,0.405,2.2,0.40000001,0.30000001,0,0.30000001,2.2,0.30000001,1
1998,BKN,Jim McIlvaine,26,22,1,12.2,0.43099999,2.5,0.1,0.40000001,1.5,0.60000002,2.2,0.30000001,4.2
2007,NOP,Ryan Bowen,32,53,4,12.5,0.49000001,1.9,0.5,0.60000002,0.2,0.30000001,2.2,1.5,1.03393
2006,LAL,Aaron McKie,34,10,0,13.1,0.64700001,1.8,1.3,0.40000001,0,0.80000001,2.2,0.1,2.5
1999,MIL,Rafer Alston,23,27,0,13.4,0.28400001,0.89999998,2.5999999,0.40000001,0,1.1,2.2,-0.69999999,0.301875
1999,CHI,Michael Ruffin,23,71,6,13.7,0.41999999,3.5,0.60000002,0.40000001,0.40000001,0.80000001,2.2,0.60000002,0.401875
1998,MEM,Lee Mayberry,28,9,0,14,0.368,0.30000001,2.5999999,0.80000001,0,1.2,2.2,-0.1,1.54
1997,POR,Vincent Askew,31,30,5,14.8,0.352,2.3,1.3,0.60000002,0.2,1.2,2.2,0.2,0.27225
2000,IND,Derrick McKey,34,66,20,15,0.44100001,2.7,1.1,0.69999999,0.2,0.69999999,2.2,1.4,5.4
2008,MIA,Joel Anthony,26,65,28,16.1,0.48300001,3,0.40000001,0.30000001,1.4,0.60000002,2.2,1.7,0.711517
2004,PHI,Aaron McKie,32,68,3,16.4,0.43000001,2.5,1.5,0.69999999,0.30000001,0.5,2.2,2,5.5
2002,MIL,Ervin Johnson,35,69,17,17,0.45199999,4.3000002,0.30000001,0.5,0.89999998,0.5,2.2,1.9,3.998679
2003,UTA,Michael Ruffin,27,41,23,17.9,0.32499999,5,1,0.5,0.5,1,2.2,0.2,0.663679
2002,OKC,Ansu Sesay,26,45,4,10,0.38299999,1.6,0.5,0.30000001,0.1,0.60000002,2.0999999,-0.1,0.612435
2009,MIA,Jamaal Magloire,31,36,0,10,0.5,3.4000001,0,0.30000001,0.30000001,0.5,2.0999999,0.60000002,1.229225
2005,DAL,Darrell Armstrong,37,62,2,10,0.336,1.3,1.4,0.40000001,0,0.89999998,2.0999999,0,1.1385
2006,CLE,David Wesley,36,35,5,10.1,0.29300001,1,1.1,0.30000001,0.1,0.5,2.0999999,0.30000001,1.75
2001,BKN,Brian Scalabrine,23,28,0,10.4,0.34299999,1.8,0.80000001,0.30000001,0.1,0.89999998,2.0999999,-0.1,0.332817
2002,IND,Jeff Foster,26,77,2,10.4,0.36000001,3.5999999,0.69999999,0.40000001,0.30000001,0.40000001,2.0999999,1.6,1.571335
2011,OKC,Royal Ivey,30,34,0,10.4,0.35600001,0.69999999,0.30000001,0.40000001,0,0.30000001,2.0999999,0.2,1.2
2010,ORL,Jason Williams,35,16,0,10.7,0.34200001,1.4,1.5,0.5,0,0.69999999,2.0999999,0.2,1.352181
2013,UTA,Brandon Rush,28,38,0,11,0.333,1.2,0.60000002,0.1,0.2,0.5,2.0999999,-0.40000001,4
2013,SAC,Chuck Hayes,30,16,1,11.2,0.43799999,2.9000001,0.40000001,0.69999999,0.1,0.40000001,2.0999999,0.30000001,5.7225
1997,CLE,Mitchell Butler,27,18,0,11.4,0.31900001,1.2,1,0.40000001,0,0.40000001,2.0999999,0.1,0.27225
2004,HOU,Andre Barrett,22,27,0,11.6,0.28999999,0.69999999,1.6,0.5,0,0.60000002,2.0999999,0.1,0.385277
2015,OKC,Nick Collison,35,59,4,11.8,0.45899999,2.9000001,0.89999998,0.30000001,0.30000001,0.80000001,2.0999999,0.80000001,3.75
2009,CHI,Chris Richard,25,18,0,12.4,0.51700002,3.3,0.40000001,0.40000001,0.2,0.80000001,2.0999999,0.30000001,0.043319
1998,DET,Eric Montross,27,46,2,12.5,0.52499998,3,0.30000001,0.30000001,0.60000002,0.30000001,2.0999999,1.3,1.76
2014,CLE,Mike Miller,34,52,15,13.5,0.32499999,1.8,0.89999998,0.30000001,0.1,0.40000001,2.0999999,0.40000001,2.732
